DelayID,ShippingID,Reason,DelayDuration
12822,87110,Logistics Issue,8
12823,89237,Logistics Issue,1
12824,4808,Weather,9
12825,164316,Logistics Issue,7
12826,94670,Logistics Issue,9
12827,79471,Logistics Issue,4
12828,36856,Weather,9
12829,10504,Customs,7
12830,59554,Traffic,4
12831,194445,Weather,4
12832,132686,Weather,2
12833,93633,Customs,1
12834,170085,Logistics Issue,1
12835,58328,Traffic,7
12836,40047,Weather,8
12837,148806,Weather,1
12838,140366,Weather,9
12839,108595,Customs,9
12840,159097,Weather,1
12841,87533,Customs,8
12842,79147,Logistics Issue,4
12843,96279,Weather,5
12844,63623,Weather,7
12845,73335,Traffic,1
12846,29729,Weather,4
12847,187067,Weather,2
12848,195836,Traffic,3
12849,20255,Traffic,5
12850,109064,Customs,6
12851,138530,Weather,1
12852,123251,Traffic,1
12853,50784,Weather,8
12854,64644,Logistics Issue,9
12855,138715,Customs,8
12856,52333,Logistics Issue,2
12857,151502,Weather,5
12858,23081,Weather,1
12859,122129,Weather,7
12860,195286,Traffic,6
12861,18921,Weather,6
12862,140011,Weather,1
12863,88235,Logistics Issue,3
12864,172467,Weather,6
12865,18854,Customs,2
12866,98992,Customs,8
12867,65968,Traffic,7
12868,177191,Logistics Issue,3
12869,173672,Customs,9
12870,78055,Customs,8
12871,112483,Logistics Issue,5
12872,150825,Weather,4
12873,54705,Traffic,8
12874,28266,Customs,3
12875,176723,Logistics Issue,1
12876,121459,Traffic,4
12877,105860,Weather,9
12878,24690,Weather,7
12879,190309,Traffic,7
12880,180381,Customs,1
12881,188544,Weather,9
12882,77298,Weather,1
12883,161682,Weather,8
12884,151421,Weather,2
12885,147128,Customs,5
12886,98059,Weather,7
12887,65602,Customs,9
12888,127248,Customs,6
12889,87909,Customs,1
12890,38178,Logistics Issue,4
12891,40253,Weather,9
12892,150783,Traffic,9
12893,20010,Customs,4
12894,65620,Weather,8
12895,98424,Weather,9
12896,100963,Traffic,3
12897,186668,Customs,2
12898,174356,Logistics Issue,7
12899,36846,Customs,1
12900,6757,Logistics Issue,9
12901,168326,Logistics Issue,2
12902,76031,Logistics Issue,3
12903,130608,Traffic,2
12904,45364,Weather,6
12905,190233,Customs,7
12906,79058,Traffic,5
12907,33034,Logistics Issue,2
12908,131395,Customs,4
12909,157091,Traffic,1
12910,131811,Customs,4
12911,29462,Traffic,4
12912,107154,Customs,1
12913,2947,Traffic,6
12914,179062,Logistics Issue,6
12915,9002,Customs,9
12916,112448,Logistics Issue,6
12917,55335,Weather,1
12918,39652,Weather,6
12919,140112,Customs,2
12920,26269,Customs,4
12921,116662,Logistics Issue,5
12922,37088,Traffic,4
12923,57404,Customs,4
12924,11725,Weather,3
12925,176356,Traffic,5
12926,89855,Traffic,1
12927,107950,Weather,3
12928,135954,Weather,1
12929,22404,Weather,4
12930,108582,Logistics Issue,1
12931,161211,Weather,8
12932,187568,Weather,7
12933,154934,Traffic,8
12934,31262,Traffic,1
12935,91475,Logistics Issue,7
12936,123305,Traffic,1
12937,146707,Customs,8
12938,106943,Traffic,9
12939,164251,Customs,3
12940,127401,Customs,6
12941,12442,Weather,4
12942,101638,Traffic,8
12943,146362,Traffic,9
12944,98164,Weather,7
12945,166455,Logistics Issue,9
12946,146718,Logistics Issue,6
12947,21540,Weather,2
12948,53549,Traffic,4
12949,116042,Weather,5
12950,138820,Customs,8
12951,51101,Traffic,8
12952,61634,Logistics Issue,1
12953,113250,Traffic,6
12954,158495,Customs,1
12955,95278,Traffic,5
12956,122524,Logistics Issue,3
12957,49453,Customs,9
12958,146412,Weather,1
12959,42396,Weather,1
12960,153681,Weather,3
12961,188091,Traffic,5
12962,74531,Traffic,5
12963,52820,Traffic,4
12964,93875,Logistics Issue,6
12965,141225,Customs,4
12966,6397,Logistics Issue,5
12967,189791,Customs,2
12968,9010,Logistics Issue,1
12969,83128,Customs,4
12970,188321,Logistics Issue,2
12971,62683,Traffic,7
12972,82640,Customs,5
12973,82512,Traffic,8
12974,71516,Traffic,8
12975,55938,Logistics Issue,6
12976,144719,Traffic,5
12977,10523,Weather,9
12978,176509,Traffic,2
12979,162083,Weather,2
12980,146663,Traffic,3
12981,170683,Logistics Issue,4
12982,56692,Weather,8
12983,78744,Customs,5
12984,192986,Logistics Issue,4
12985,182771,Customs,7
12986,155603,Traffic,2
12987,86626,Traffic,2
12988,155371,Traffic,2
12989,4237,Traffic,4
12990,86471,Traffic,8
12991,155280,Logistics Issue,8
12992,168924,Traffic,5
12993,121430,Traffic,3
12994,124309,Customs,7
12995,92551,Logistics Issue,4
12996,144798,Traffic,2
12997,14486,Weather,3
12998,41903,Traffic,9
12999,26721,Traffic,8
13000,60238,Weather,5
13001,181279,Weather,6
13002,73522,Logistics Issue,7
13003,93596,Traffic,1
13004,101991,Weather,7
13005,147213,Weather,3
13006,59924,Weather,2
13007,80233,Weather,3
13008,123281,Traffic,3
13009,137457,Traffic,2
13010,160670,Traffic,8
13011,36184,Traffic,6
13012,132910,Logistics Issue,6
13013,92528,Logistics Issue,7
13014,127295,Customs,3
13015,125089,Logistics Issue,1
13016,60009,Traffic,7
13017,115329,Weather,9
13018,61309,Weather,8
13019,178211,Logistics Issue,8
13020,51088,Traffic,1
13021,54193,Weather,6
13022,110989,Weather,6
13023,114090,Logistics Issue,7
13024,185320,Logistics Issue,6
13025,92905,Logistics Issue,8
13026,106006,Customs,8
13027,108558,Customs,4
13028,122644,Traffic,9
13029,97389,Logistics Issue,1
13030,29525,Logistics Issue,8
13031,54622,Weather,5
13032,88245,Logistics Issue,3
13033,108236,Customs,8
13034,5968,Customs,7
13035,137760,Traffic,8
13036,41820,Traffic,8
13037,185253,Logistics Issue,7
13038,50176,Traffic,5
13039,177481,Weather,4
13040,45482,Weather,7
13041,99592,Logistics Issue,2
13042,43957,Customs,3
13043,30403,Logistics Issue,2
13044,160577,Weather,7
13045,166613,Traffic,9
13046,184317,Weather,1
13047,151501,Weather,8
13048,64113,Customs,4
13049,39663,Weather,4
13050,49875,Customs,8
13051,144865,Customs,3
13052,112987,Traffic,5
13053,78140,Customs,5
13054,79165,Customs,2
13055,6247,Logistics Issue,1
13056,156098,Traffic,7
13057,37273,Customs,6
13058,168033,Logistics Issue,8
13059,186610,Traffic,7
13060,139267,Logistics Issue,9
13061,120862,Logistics Issue,8
13062,132403,Traffic,8
13063,124133,Logistics Issue,8
13064,34848,Customs,3
13065,137690,Weather,6
13066,26826,Customs,4
13067,36045,Logistics Issue,6
13068,36353,Traffic,3
13069,97957,Traffic,9
13070,85127,Weather,9
13071,81337,Weather,4
13072,117240,Logistics Issue,5
13073,133741,Weather,8
13074,46261,Logistics Issue,2
13075,166829,Traffic,2
13076,99056,Weather,3
13077,25636,Traffic,1
13078,147292,Traffic,7
13079,178313,Weather,8
13080,131736,Weather,4
13081,119018,Traffic,9
13082,183474,Traffic,9
13083,87700,Customs,2
13084,17982,Traffic,8
13085,186803,Logistics Issue,1
13086,146678,Traffic,3
13087,81194,Customs,2
13088,155067,Logistics Issue,5
13089,137932,Customs,4
13090,184194,Logistics Issue,1
13091,95980,Logistics Issue,7
13092,94529,Logistics Issue,2
13093,176299,Traffic,7
13094,112001,Logistics Issue,6
13095,43503,Customs,3
13096,30332,Logistics Issue,7
13097,74588,Customs,6
13098,40273,Logistics Issue,4
13099,25610,Traffic,3
13100,95377,Customs,1
13101,132557,Weather,7
13102,171665,Logistics Issue,9
13103,16864,Traffic,5
13104,16925,Traffic,2
13105,179657,Customs,4
13106,186760,Traffic,5
13107,99761,Weather,4
13108,160650,Logistics Issue,6
13109,106114,Weather,8
13110,161692,Customs,8
13111,133182,Logistics Issue,9
13112,174215,Customs,4
13113,42082,Traffic,7
13114,87280,Customs,9
13115,152404,Logistics Issue,7
13116,9303,Logistics Issue,6
13117,79399,Logistics Issue,4
13118,114445,Weather,8
13119,13650,Traffic,4
13120,123495,Customs,2
13121,94351,Customs,2
13122,18890,Traffic,4
13123,176107,Customs,4
13124,86979,Customs,5
13125,4276,Customs,6
13126,127061,Customs,3
13127,22171,Logistics Issue,4
13128,164346,Traffic,3
13129,5835,Logistics Issue,6
13130,185030,Weather,6
13131,129009,Customs,8
13132,141478,Weather,9
13133,83677,Customs,4
13134,89574,Logistics Issue,2
13135,139205,Logistics Issue,3
13136,190083,Logistics Issue,7
13137,72496,Customs,1
13138,151963,Customs,5
13139,186289,Logistics Issue,9
13140,125618,Traffic,4
13141,18095,Traffic,6
13142,8719,Customs,1
13143,137921,Weather,2
13144,127455,Weather,2
13145,122420,Weather,5
13146,163723,Weather,1
13147,111697,Weather,3
13148,125609,Traffic,7
13149,122006,Traffic,7
13150,77081,Logistics Issue,7
13151,117719,Traffic,7
13152,103319,Customs,8
13153,52970,Logistics Issue,2
13154,139449,Weather,5
13155,41853,Traffic,9
13156,30877,Customs,5
13157,1548,Logistics Issue,9
13158,167196,Customs,3
13159,64872,Traffic,5
13160,6623,Customs,3
13161,60668,Traffic,4
13162,186336,Traffic,6
13163,9677,Traffic,7
13164,111066,Weather,6
13165,5047,Logistics Issue,8
13166,69555,Traffic,3
13167,156749,Weather,3
13168,97873,Weather,5
13169,60422,Logistics Issue,2
13170,193206,Traffic,3
13171,48819,Traffic,1
13172,146097,Customs,2
13173,192906,Customs,6
13174,145605,Weather,6
13175,116670,Traffic,5
13176,77989,Weather,5
13177,174274,Weather,1
13178,174010,Traffic,3
13179,145207,Traffic,6
13180,18936,Traffic,3
13181,76574,Traffic,5
13182,15629,Customs,1
13183,24616,Logistics Issue,8
13184,47957,Traffic,1
13185,39447,Weather,1
13186,138672,Traffic,3
13187,88864,Traffic,7
13188,67210,Weather,7
13189,147386,Customs,9
13190,97052,Traffic,7
13191,132417,Logistics Issue,3
13192,132933,Customs,4
13193,158379,Traffic,3
13194,81207,Customs,3
13195,160114,Weather,6
13196,14475,Logistics Issue,1
13197,168125,Customs,9
13198,152925,Weather,8
13199,6149,Logistics Issue,6
13200,107748,Customs,6
13201,75286,Weather,5
13202,98261,Customs,2
13203,44619,Customs,8
13204,94392,Traffic,9
13205,91547,Weather,9
13206,25476,Weather,5
13207,143742,Traffic,8
13208,56407,Traffic,7
13209,19037,Weather,2
13210,130689,Customs,8
13211,105336,Weather,4
13212,151174,Logistics Issue,4
13213,50717,Traffic,8
13214,158902,Traffic,8
13215,95888,Weather,1
13216,194168,Logistics Issue,5
13217,88626,Customs,5
13218,119291,Traffic,2
13219,181219,Logistics Issue,7
13220,94970,Logistics Issue,9
13221,44737,Weather,9
13222,8909,Customs,6
13223,92119,Customs,6
13224,169821,Logistics Issue,6
13225,154139,Customs,5
13226,2521,Customs,4
13227,163141,Traffic,8
13228,12610,Customs,1
13229,149434,Logistics Issue,6
13230,95331,Traffic,2
13231,61464,Logistics Issue,8
13232,70721,Weather,8
13233,36912,Logistics Issue,3
13234,120160,Traffic,4
13235,74560,Customs,9
13236,6285,Traffic,2
13237,31549,Traffic,9
13238,164101,Logistics Issue,4
13239,123608,Traffic,7
13240,24686,Weather,2
13241,159686,Customs,1
13242,142655,Weather,6
13243,145058,Logistics Issue,5
13244,119494,Customs,6
13245,25096,Traffic,6
13246,104657,Traffic,1
13247,27055,Weather,9
13248,76265,Traffic,2
13249,4471,Customs,2
13250,142224,Customs,1
13251,27541,Logistics Issue,6
13252,114700,Weather,5
13253,133093,Traffic,5
13254,160693,Weather,7
13255,128364,Logistics Issue,4
13256,152660,Traffic,3
13257,50093,Logistics Issue,8
13258,2032,Weather,2
13259,43738,Logistics Issue,2
13260,63134,Traffic,8
13261,135946,Logistics Issue,6
13262,39243,Traffic,9
13263,79309,Logistics Issue,4
13264,147871,Customs,6
13265,13350,Traffic,7
13266,37003,Logistics Issue,5
13267,72129,Logistics Issue,2
13268,162328,Weather,4
13269,36739,Customs,9
13270,195603,Traffic,4
13271,132991,Customs,9
13272,87475,Customs,8
13273,196207,Customs,7
13274,52917,Weather,8
13275,180206,Traffic,9
13276,45406,Logistics Issue,7
13277,21695,Logistics Issue,8
13278,165658,Weather,9
13279,84826,Traffic,2
13280,164572,Logistics Issue,1
13281,177178,Weather,2
13282,129532,Weather,1
13283,33097,Customs,9
13284,94403,Weather,4
13285,68106,Customs,8
13286,131956,Traffic,5
13287,72927,Customs,8
13288,93199,Weather,6
13289,111348,Weather,6
13290,103299,Weather,4
13291,132306,Customs,8
13292,43131,Weather,7
13293,13023,Traffic,4
13294,88797,Traffic,7
13295,162607,Traffic,4
13296,130545,Traffic,4
13297,191199,Customs,5
13298,128855,Logistics Issue,3
13299,51034,Logistics Issue,1
13300,94190,Customs,1
13301,45601,Weather,9
13302,131655,Weather,8
13303,84108,Traffic,9
13304,55497,Weather,7
13305,193009,Logistics Issue,6
13306,42515,Logistics Issue,5
13307,110363,Customs,8
13308,79427,Traffic,2
13309,151851,Customs,3
13310,937,Traffic,3
13311,32821,Customs,7
13312,178488,Traffic,8
13313,160661,Traffic,5
13314,75361,Traffic,3
13315,115394,Customs,5
13316,47037,Customs,7
13317,45675,Logistics Issue,7
13318,111458,Customs,1
13319,26377,Traffic,6
13320,118493,Logistics Issue,5
13321,38589,Logistics Issue,7
13322,134545,Weather,8
13323,47256,Customs,6
13324,180812,Customs,5
13325,118220,Weather,1
13326,155293,Traffic,7
13327,129806,Customs,8
13328,151859,Customs,7
13329,135531,Weather,7
13330,149688,Weather,8
13331,167388,Logistics Issue,6
13332,19751,Traffic,1
13333,165374,Customs,8
13334,17122,Customs,2
13335,151827,Weather,7
13336,91344,Traffic,5
13337,118148,Traffic,9
13338,98098,Customs,5
13339,74013,Traffic,7
13340,139796,Customs,1
13341,84631,Customs,9
13342,120886,Logistics Issue,3
13343,51324,Weather,4
13344,132959,Logistics Issue,4
13345,75358,Customs,1
13346,191357,Logistics Issue,2
13347,90150,Customs,8
13348,52964,Traffic,5
13349,114228,Logistics Issue,3
13350,68583,Logistics Issue,9
13351,167443,Logistics Issue,1
13352,157930,Traffic,2
13353,184754,Weather,8
13354,194734,Weather,1
13355,87245,Weather,5
13356,112529,Traffic,9
13357,156659,Customs,1
13358,154796,Traffic,8
13359,125671,Customs,2
13360,79354,Weather,1
13361,125275,Logistics Issue,5
13362,44357,Traffic,7
13363,108822,Logistics Issue,9
13364,144585,Customs,7
13365,83378,Customs,7
13366,36356,Traffic,1
13367,170022,Weather,5
13368,81451,Customs,6
13369,58021,Customs,1
13370,47871,Weather,3
13371,174652,Logistics Issue,3
13372,189872,Weather,8
13373,195317,Customs,8
13374,113828,Traffic,3
13375,98554,Weather,7
13376,72827,Weather,3
13377,99222,Logistics Issue,5
13378,60680,Customs,4
13379,82747,Logistics Issue,6
13380,171887,Traffic,2
13381,4834,Traffic,9
13382,32116,Customs,3
13383,151045,Customs,9
13384,136341,Logistics Issue,5
13385,111595,Logistics Issue,9
13386,82272,Weather,5
13387,191221,Logistics Issue,4
13388,59020,Customs,4
13389,14263,Traffic,3
13390,142206,Weather,3
13391,173427,Traffic,9
13392,173186,Logistics Issue,6
13393,74911,Weather,6
13394,78584,Traffic,4
13395,175477,Customs,3
13396,25272,Logistics Issue,8
13397,165426,Logistics Issue,6
13398,192163,Weather,5
13399,75553,Traffic,8
13400,163005,Logistics Issue,6
13401,97931,Weather,1
13402,125041,Traffic,2
13403,123489,Logistics Issue,3
13404,108358,Logistics Issue,6
13405,38112,Traffic,1
13406,93123,Traffic,6
13407,75355,Customs,5
13408,81909,Customs,4
13409,929,Customs,9
13410,53883,Traffic,8
13411,6220,Traffic,2
13412,127951,Weather,3
13413,18032,Logistics Issue,7
13414,26797,Logistics Issue,2
13415,90114,Weather,5
13416,123050,Customs,4
13417,134854,Logistics Issue,7
13418,59591,Logistics Issue,5
13419,190339,Traffic,8
13420,59595,Customs,7
13421,140350,Logistics Issue,9
13422,16557,Traffic,6
13423,23913,Traffic,7
13424,2801,Weather,6
13425,78979,Weather,9
13426,125544,Weather,7
13427,93222,Traffic,6
13428,35089,Customs,3
13429,108899,Weather,2
13430,95049,Customs,9
13431,7983,Traffic,2
13432,53163,Weather,6
13433,151921,Traffic,9
13434,28603,Traffic,3
13435,48241,Weather,2
13436,24156,Customs,5
13437,140715,Logistics Issue,2
13438,180908,Customs,1
13439,124889,Logistics Issue,3
13440,126907,Logistics Issue,2
13441,4957,Logistics Issue,4
13442,101679,Logistics Issue,9
13443,179603,Logistics Issue,4
13444,113930,Weather,1
13445,192674,Logistics Issue,1
13446,82468,Logistics Issue,3
13447,170497,Weather,1
13448,91511,Customs,3
13449,23937,Customs,8
13450,138532,Weather,2
13451,44132,Traffic,5
13452,159736,Customs,2
13453,32456,Logistics Issue,8
13454,60785,Customs,1
13455,150959,Customs,9
13456,152420,Customs,6
13457,129530,Traffic,9
13458,130076,Customs,4
13459,101823,Customs,5
13460,26607,Weather,3
13461,156399,Logistics Issue,8
13462,78735,Traffic,8
13463,117634,Weather,3
13464,1702,Customs,4
13465,114705,Traffic,6
13466,116230,Customs,1
13467,70921,Weather,3
13468,70545,Weather,8
13469,96163,Logistics Issue,9
13470,153299,Traffic,8
13471,60099,Logistics Issue,1
13472,82095,Weather,1
13473,53878,Customs,7
13474,128098,Logistics Issue,9
13475,96485,Logistics Issue,1
13476,14442,Traffic,3
13477,47785,Customs,5
13478,41917,Weather,8
13479,17108,Logistics Issue,2
13480,73530,Traffic,1
13481,53480,Logistics Issue,5
13482,185749,Traffic,1
13483,160830,Customs,7
13484,129928,Traffic,1
13485,74830,Logistics Issue,4
13486,79999,Weather,8
13487,100212,Weather,2
13488,109163,Customs,8
13489,83751,Weather,1
13490,52043,Customs,2
13491,186328,Customs,9
13492,49583,Weather,1
13493,63271,Weather,7
13494,15300,Customs,8
13495,108751,Customs,3
13496,178049,Weather,5
13497,97300,Logistics Issue,8
13498,39088,Weather,2
13499,73097,Traffic,2
13500,78847,Weather,9
13501,127887,Logistics Issue,3
13502,41640,Weather,9
13503,66050,Customs,3
13504,9825,Weather,3
13505,59101,Customs,5
13506,139829,Weather,4
13507,148864,Customs,8
13508,134942,Traffic,3
13509,39416,Weather,2
13510,165877,Customs,6
13511,72707,Weather,5
13512,6962,Traffic,9
13513,48042,Weather,8
13514,30132,Traffic,1
13515,153025,Traffic,9
13516,93269,Customs,1
13517,142813,Weather,9
13518,165482,Customs,8
13519,7556,Weather,2
13520,140441,Logistics Issue,1
13521,45670,Logistics Issue,1
13522,19025,Traffic,9
13523,26428,Traffic,6
13524,67304,Customs,3
13525,168351,Logistics Issue,2
13526,64911,Customs,4
13527,179390,Weather,3
13528,105192,Traffic,5
13529,52256,Customs,3
13530,106989,Logistics Issue,6
13531,174409,Customs,1
13532,39494,Traffic,4
13533,153166,Traffic,7
13534,160905,Logistics Issue,4
13535,39371,Logistics Issue,8
13536,21003,Weather,3
13537,111146,Weather,1
13538,17102,Traffic,4
13539,153435,Logistics Issue,5
13540,93454,Traffic,7
13541,22511,Weather,3
13542,50977,Logistics Issue,9
13543,149687,Traffic,6
13544,54493,Logistics Issue,2
13545,17197,Logistics Issue,8
13546,164345,Traffic,8
13547,101847,Traffic,5
13548,22615,Traffic,7
13549,161960,Weather,9
13550,108686,Weather,5
13551,133434,Customs,4
13552,12484,Logistics Issue,9
13553,16841,Customs,8
13554,131389,Customs,7
13555,182280,Customs,3
13556,173253,Logistics Issue,4
13557,82504,Traffic,6
13558,167570,Weather,2
13559,146508,Traffic,2
13560,137885,Traffic,3
13561,158381,Customs,2
13562,49548,Customs,4
13563,133352,Weather,2
13564,66200,Logistics Issue,3
13565,82977,Weather,3
13566,126332,Customs,6
13567,84926,Logistics Issue,3
13568,77079,Traffic,1
13569,59361,Customs,5
13570,165068,Traffic,1
13571,104491,Logistics Issue,3
13572,187070,Traffic,1
13573,103052,Weather,6
13574,142117,Customs,3
13575,36258,Customs,9
13576,134220,Traffic,3
13577,185619,Logistics Issue,8
13578,181996,Logistics Issue,2
13579,121173,Weather,8
13580,111316,Traffic,2
13581,35121,Customs,3
13582,114881,Customs,6
13583,146441,Logistics Issue,1
13584,20351,Logistics Issue,7
13585,79966,Weather,6
13586,114638,Logistics Issue,7
13587,6012,Weather,1
13588,6972,Customs,7
13589,75637,Logistics Issue,2
13590,13859,Customs,8
13591,188714,Customs,2
13592,79827,Traffic,3
13593,193417,Weather,9
13594,30763,Customs,9
13595,52369,Logistics Issue,6
13596,14979,Customs,4
13597,43721,Traffic,6
13598,164880,Traffic,8
13599,114577,Weather,1
13600,177661,Traffic,2
13601,35582,Traffic,6
13602,144844,Traffic,3
13603,17248,Logistics Issue,6
13604,5324,Traffic,3
13605,121065,Weather,5
13606,38042,Customs,4
13607,21073,Logistics Issue,3
13608,78794,Customs,1
13609,7533,Logistics Issue,5
13610,189017,Customs,1
13611,41206,Logistics Issue,8
13612,183020,Customs,8
